Usage (kWh),TimeOfDay,NumberOfResidents,ApplianceCount,IndustrialAreaNearby,PreviousTheftHistory,AverageDailyUsage,BillPaymentDelay (days),UnusualUsageSpike,Theft,anomaly_probability,business_rule_score,hybrid_score,hybrid_alert
255,1,9,20,1,0,50,3,1,0,0.505175544262672,2,0.47362288098387034,0
137,1,3,24,0,1,38,60,1,1,0.35027813242008166,1,0.30519469269405713,0
174,4,2,15,0,0,34,71,1,1,0.36716656517833735,2,0.37701659562483614,0
108,1,2,19,0,1,44,59,0,0,0.45402763381637845,0,0.3178193436714649,0
298,4,3,21,1,1,18,2,1,1,0.3561366473390313,3,0.4292956531373219,0
462,2,9,18,0,1,11,80,1,1,0.6644590570213378,3,0.6451213399149365,1
382,4,7,18,0,1,28,87,0,1,0.557852224728413,2,0.5104965573098891,1
275,4,8,23,0,1,18,24,0,0,0.17013789001737045,1,0.1790965230121593,0
442,3,7,21,0,0,26,43,1,0,0.21811558344123438,1,0.21268090840886406,0
269,4,6,8,0,0,28,58,0,0,0.20359694137157625,1,0.20251785896010335,0
474,3,1,21,1,0,50,87,1,1,0.7604893653851676,2,0.6523425557696173,1
274,2,6,9,1,0,32,23,0,0,0.1682875362193179,0,0.11780127535352253,0
298,4,3,8,1,1,35,31,1,1,0.2119072035942794,3,0.32833504251599555,0
476,3,7,9,0,0,36,8,1,0,0.2805958327070127,2,0.3164170828949089,0
216,1,9,18,1,1,10,0,0,0,0.6657814767830923,2,0.5860470337481646,1
269,4,8,17,1,1,16,37,0,0,0.255696734357422,1,0.2389877140501954,0
112,1,4,12,1,0,18,37,1,0,0.3413150097729555,1,0.29892050684106886,0
474,2,10,22,1,0,48,35,1,0,0.3839581474637319,1,0.3287707032246123,0
179,2,5,16,0,0,16,2,1,0,0.2799015932458786,1,0.255931115272115,0
177,3,9,24,1,0,28,14,1,0,0.33971192352154544,1,0.2977983464650818,0
297,2,3,6,1,0,23,53,0,0,0.2746610958318294,0,0.19226276708228057,0
84,2,4,15,1,1,38,61,0,1,0.4777337431794193,2,0.4544136202255935,0
280,2,5,23,0,0,10,28,0,0,0.29511186330177097,1,0.26657830431123963,0
146,1,3,22,0,1,25,16,0,0,0.33984326191955694,0,0.23789028334368983,0
484,1,2,16,1,0,31,24,1,0,0.4940432998836112,1,0.4058303099185278,0
327,1,1,13,1,1,14,5,0,0,0.6350698985783441,2,0.5645489290048409,1
295,3,1,25,1,0,29,49,0,0,0.3282395337103493,0,0.2297676735972445,0
435,4,8,13,0,0,37,34,1,0,0.1546794391994608,2,0.22827560743962255,0
229,3,9,14,1,0,38,48,0,0,0.2545568369334552,2,0.2981897858534186,0
76,3,10,7,0,0,17,21,1,0,0.5832782891149051,1,0.46829480238043353,0
426,3,8,18,1,1,24,0,1,1,0.3310924528758542,3,0.4117647170130979,0
193,3,5,21,0,1,35,50,1,1,0.10790491976787286,2,0.19553344383751098,0
493,3,4,7,1,1,39,82,1,1,0.7976770910983675,3,0.7383739637688571,1
419,1,1,24,1,1,30,26,1,1,0.49572578314213644,2,0.4670080481994955,0
358,3,1,11,0,1,45,19,1,1,0.2776865402220279,1,0.2543805781554195,0
392,2,6,22,1,1,29,78,0,1,0.36841406196786675,2,0.3778898433775067,0
474,4,5,18,1,0,11,30,1,0,0.4005474256198943,2,0.400383197933926,0
251,1,4,6,1,0,39,58,1,0,0.35395694818200985,2,0.36776986372740683,0
424,2,4,22,0,0,39,17,1,0,0.16135898219132838,2,0.23295128753392985,0
174,3,4,12,1,0,15,72,0,0,0.30800115355609736,2,0.3356008074892681,0
272,1,2,15,0,1,14,85,0,1,0.6600543403853689,2,0.5820380382697582,1
65,4,6,21,1,1,34,45,1,1,0.4462790104861165,2,0.43239530734028153,0
126,1,1,10,0,1,37,55,0,0,0.4231128303314945,0,0.2961789812320461,0
73,3,6,8,0,1,18,39,1,1,0.2601324022128655,2,0.3020926815490058,0
322,4,7,5,0,0,26,81,1,1,0.4914795030783813,2,0.46403565215486686,0
380,1,3,23,0,1,15,77,1,1,0.5349743774167496,2,0.4944820641917247,0
228,1,9,21,0,1,35,58,1,1,0.43432638587773953,2,0.42402847011441763,0
381,3,10,6,1,0,27,36,0,0,0.37897335501115514,0,0.2652813485078086,0
162,1,2,17,0,0,26,15,1,0,0.3542182017925025,1,0.30795274125475175,0
59,4,9,18,0,0,50,62,0,0,0.6331638334679235,2,0.5632146834275464,1
376,4,6,6,0,1,22,19,0,0,0.36860936999684235,1,0.31802655899778964,0
315,1,6,5,1,1,24,24,1,1,0.43097234081464797,2,0.42168063857025356,0
348,3,7,21,1,1,13,88,1,1,0.7094437504545428,4,0.7366106253181799,1
377,4,3,11,0,0,47,81,0,0,0.37512143057652236,2,0.3825850014035656,0
430,3,7,13,0,1,10,35,1,1,0.30562584749066635,1,0.2739380932434664,0
173,1,7,8,0,0,44,86,0,0,0.7133359873075211,3,0.6793351911152647,1
187,1,2,21,0,1,10,89,0,1,0.7608395445906624,2,0.6525876812134637,1
284,1,10,21,1,1,12,31,1,1,0.6469198333411514,3,0.6328438833388059,1
242,2,1,8,0,0,23,83,1,1,0.5887930509795284,2,0.5321551356856699,1
392,2,8,12,1,0,47,47,1,0,0.15981633816612906,1,0.17187143671629035,0
142,3,9,18,0,1,41,74,1,1,0.5388987122262747,2,0.49722909855839226,0
450,2,3,12,0,1,26,43,1,1,0.18497757415490712,1,0.189484301908435,0
456,1,3,12,1,1,49,53,1,1,0.4611977943075358,2,0.44283845601527505,0
245,2,8,8,1,1,40,0,1,1,0.5106476846908589,2,0.47745337928360115,0
479,1,10,18,0,0,40,65,1,1,0.6204438072757329,2,0.554310665093013,1
316,3,1,19,1,0,42,17,0,0,0.3346607731604554,0,0.23426254121231876,0
281,1,5,22,0,1,34,89,1,1,0.5808695775108346,2,0.5266087042575842,1
453,3,8,20,1,1,47,76,1,1,0.5744311895366225,4,0.6421018326756358,1
268,2,5,8,0,1,50,69,1,1,0.4176962535665504,3,0.4723873774965852,0
247,1,5,17,1,0,50,33,0,0,0.311375250584098,0,0.21796267540886857,0
229,2,8,23,1,1,23,42,1,1,0.35712400505918596,2,0.36998680354143015,0
322,2,3,22,1,1,20,43,0,0,0.25753980347315075,2,0.3002778624312055,0
439,2,6,25,1,1,11,25,1,1,0.4218619448323141,3,0.47530336138261986,0
129,4,5,10,1,1,40,39,1,1,0.2986419111074563,3,0.3890493377752194,0
477,3,10,18,0,0,46,13,1,0,0.3243313215990884,2,0.3470319251193619,0
79,2,7,5,1,1,14,38,0,0,0.5244096106245748,2,0.4870867274372023,0
470,4,8,11,1,1,42,53,1,1,0.34681544421466004,2,0.362770810950262,0
316,3,5,12,0,0,36,27,0,0,0.18459369933798186,0,0.1292155895365873,0
452,4,4,20,1,1,39,75,1,1,0.5135406692981415,4,0.599478468508699,1
140,4,7,20,0,1,15,31,0,0,0.3673607684091217,2,0.37715253788638514,0
238,3,2,24,0,1,45,57,0,0,0.197150983728556,0,0.13800568860998919,0
131,4,1,5,1,0,45,89,1,1,0.7248090799715396,2,0.6273663559800777,1
84,3,9,14,1,1,43,77,1,1,0.8093098559792252,4,0.8065168991854577,1
483,4,9,8,0,0,17,45,1,0,0.4963081102504504,2,0.46741567717531524,0
138,4,3,17,1,1,41,79,0,1,0.45744414842766,2,0.44021090389936196,0
158,4,10,15,1,1,30,23,0,0,0.4430387575300445,2,0.4301271302710311,0
266,1,6,24,1,0,38,65,1,1,0.43026015153842323,3,0.4811821060768962,0
53,3,3,12,1,1,20,62,1,1,0.6586814770736459,3,0.6410770339515521,1
424,4,5,19,0,1,30,88,1,1,0.5135659758764435,2,0.4794961831135104,0
269,1,7,22,0,1,29,84,1,1,0.5583715141398886,3,0.570860059897922,1
99,4,6,9,1,0,50,57,0,0,0.3493656102487587,1,0.30455592717413105,0
492,2,5,10,0,0,40,20,1,0,0.3976012103541693,1,0.3383208472479185,0
466,1,10,6,0,0,13,44,1,0,0.7278301113457273,2,0.629481077942009,1
228,1,8,18,0,0,29,84,1,1,0.6679665396211429,3,0.6475765777348,1
264,3,4,7,0,0,29,54,1,0,0.1515459428225424,2,0.22608215997577968,0
58,2,3,10,0,1,31,21,1,1,0.32490876825090587,2,0.3474361377756341,0
458,3,9,21,0,0,15,3,1,0,0.3626870670232266,2,0.3738809469162586,0
59,2,6,9,1,1,43,72,0,0,0.6519084086326317,3,0.6363358860428421,1
183,3,3,17,1,1,25,69,0,1,0.37321452122563914,3,0.4412501648579474,0
466,1,3,17,1,0,28,44,1,0,0.3612919730212758,2,0.37290438111489305,0
400,2,9,17,1,1,42,85,1,1,0.570272195185532,3,0.5791905366298724,1
99,2,5,20,0,0,39,16,1,0,0.32899346528814133,1,0.2902954257016989,0
233,3,8,22,1,1,35,48,0,0,0.3657814941391113,3,0.4360470458973779,0
317,4,2,12,0,0,34,38,0,0,0.21606641431300577,0,0.15124649001910404,0
115,3,8,23,1,0,23,16,0,0,0.3820713863804489,2,0.3874499704663142,0
246,1,8,6,0,0,34,41,1,0,0.43873277274542166,2,0.42711294092179514,0
129,1,4,13,1,0,35,75,1,1,0.4807222071508166,2,0.4565055450055716,0
376,3,9,10,1,1,36,49,1,1,0.1784658383353026,2,0.24492608683471181,0
211,2,10,23,1,0,28,65,0,0,0.41043241725296997,2,0.407302692077079,0
238,1,9,5,0,0,26,90,0,0,0.854376970134188,2,0.7180638790939315,1
432,4,9,15,1,1,18,24,1,1,0.3061550704337618,2,0.33430854930363324,0
293,4,5,24,0,0,25,41,0,0,0.13778681543958915,1,0.1564507708077124,0
422,2,6,9,1,0,25,22,1,0,0.19399991299744712,1,0.19579993909821297,0
497,3,8,22,1,1,49,24,1,1,0.4239166788021067,3,0.47674167516147464,0
124,1,8,21,1,1,10,23,0,0,0.6622970671020803,2,0.5836079469714561,1
488,3,5,20,1,1,40,50,1,1,0.297300377687976,3,0.3881102643815832,0
486,2,5,5,1,0,21,8,1,0,0.5113798786418307,2,0.47796591504928143,0
451,2,10,8,1,1,28,70,1,1,0.6157794623781092,4,0.6710456236646765,1
298,3,8,16,1,0,31,38,0,0,0.13106320848896913,1,0.15174424594227837,0
310,4,9,12,0,1,22,46,0,0,0.21443906764295828,0,0.15010734735007078,0
489,3,7,10,1,1,40,10,1,1,0.37165747738086174,2,0.3801602341666032,0
209,4,3,22,0,1,43,20,1,1,0.16178242206971583,2,0.23324769544880108,0
352,4,7,10,0,0,46,69,1,1,0.3985760409886704,2,0.3990032286920692,0
415,4,4,7,1,0,37,64,1,1,0.46709851173308437,3,0.506968958213159,1
213,2,7,5,0,0,20,79,1,1,0.6082898712659268,3,0.6058029098861488,1
80,2,8,8,0,0,13,6,0,0,0.5335745749741294,1,0.4335022024818906,0
468,1,5,6,1,1,32,68,1,1,0.8037228747102734,4,0.8026060122971913,1
326,2,10,7,0,0,30,58,1,0,0.22878755211999535,2,0.28015128648399673,0
441,4,3,12,0,0,34,41,1,0,0.20715448576262951,1,0.20500814003384066,0
181,4,1,7,0,1,32,87,0,1,0.6369071271183349,1,0.5058349889828344,1
372,2,6,8,0,0,35,71,0,0,0.3255879002754102,2,0.3479115301927871,0
347,3,7,6,0,0,17,19,1,0,0.27507227822798763,2,0.31255059475959135,0
166,4,4,15,0,1,50,53,1,1,0.14897494566696934,2,0.2242824619668785,0
104,1,3,24,1,1,21,36,1,1,0.46179510962774784,3,0.5032565767394235,1
418,4,6,23,0,0,14,45,1,0,0.1965965456451394,2,0.25761758195159756,0
168,4,6,21,1,0,38,30,0,0,0.1739028640347855,1,0.18173200482434984,0
480,4,8,5,1,0,45,8,1,0,0.5561891756499818,2,0.5093324229549873,1
128,2,9,19,0,0,24,38,1,0,0.31365923165608744,1,0.2795614621592612,0
200,1,6,21,1,0,44,46,0,0,0.29161760710176665,1,0.2641323249712366,0
275,2,2,19,1,1,14,49,0,0,0.2944955896861293,1,0.2661469127802905,0
182,3,1,8,1,0,11,2,1,0,0.3716573730511079,1,0.3201601611357755,0
213,3,7,18,1,0,49,46,0,0,0.27757982915290536,2,0.3143058804070337,0
327,2,8,18,0,0,14,47,0,0,0.23636251011561282,1,0.22545375708092896,0
373,4,9,17,0,0,32,46,1,0,0.1463239287637037,1,0.16242675013459257,0
248,1,9,9,0,1,41,86,0,1,0.7370262845435852,2,0.6359183991805096,1
306,4,9,9,0,1,40,52,0,0,0.18071807562927078,1,0.18650265294048954,0
240,1,5,19,0,0,38,1,1,0,0.3267262355146513,1,0.28870836486025586,0
366,1,4,22,0,0,21,8,0,0,0.436327592810441,0,0.3054293149673087,0
333,3,6,23,1,1,49,2,0,0,0.3620107628831363,2,0.3734075340181954,0
115,2,9,24,1,0,50,18,1,0,0.48169403883711615,1,0.3971858271859813,0
226,4,4,22,1,0,41,10,0,0,0.189663761814576,1,0.19276463327020318,0
383,4,8,5,1,1,17,61,0,1,0.595849108429043,2,0.5370943759003302,1
404,4,2,17,0,0,20,28,1,0,0.1958370399553766,2,0.2570859279687636,0
95,4,4,20,1,1,44,58,1,1,0.3719698461518247,3,0.4403788923062773,0
239,4,5,24,0,0,31,64,0,0,0.27407609590280446,1,0.2518532671319631,0
168,4,4,25,1,0,28,52,1,0,0.1928127428767763,1,0.19496892001374339,0
453,2,6,6,0,1,41,31,1,1,0.41924685365291336,2,0.4134727975570393,0
115,4,2,17,1,1,39,78,1,1,0.5582660505337991,4,0.6307862353736593,1
218,2,5,24,0,1,44,26,1,1,0.09498559102965054,2,0.18648991372075535,0
375,4,3,15,0,1,16,31,1,1,0.16779262500242886,1,0.1774548375017002,0
468,1,2,8,1,1,31,63,1,1,0.7791494991226257,3,0.7254046493858379,1
221,4,1,8,1,1,43,11,0,0,0.3768527781750167,1,0.3237969447225117,0
274,1,5,13,0,1,18,75,0,1,0.395383282772534,1,0.3367682979407738,0
268,3,3,24,1,1,41,45,1,1,0.19115584268893737,3,0.31380908988225614,0
423,1,6,5,1,1,27,80,1,1,0.7926164789200066,4,0.7948315352440046,1
343,2,8,18,1,1,39,41,0,0,0.21566791935705254,1,0.21096754354993677,0
289,4,10,23,1,1,49,12,0,0,0.5293798343288114,3,0.5505658840301679,1
369,3,2,5,0,1,34,69,0,1,0.534124195327105,2,0.49388693672897344,0
451,3,8,24,0,1,24,63,1,1,0.4101868992009754,2,0.40713082944068274,0
217,2,2,7,0,1,47,58,1,1,0.2543726746454562,1,0.23806087225181932,0
451,2,1,16,1,1,38,30,1,1,0.4338360644199486,2,0.423685245093964,0
306,1,2,8,0,1,48,14,0,0,0.394915833024972,1,0.3364410831174804,0
310,3,2,24,0,1,29,59,0,0,0.17324153535380282,0,0.12126907474766196,0
66,4,8,7,1,1,21,54,0,0,0.6120576427624101,3,0.608440349933687,1
387,4,2,14,1,0,48,31,0,0,0.28648794822216117,0,0.2005415637555128,0
470,2,8,24,1,1,14,29,1,1,0.4562781843171231,3,0.4993947290219861,0
268,2,8,25,1,0,25,22,0,0,0.22012054444842444,0,0.1540843811138971,0
456,1,4,25,1,0,34,18,1,0,0.39802054940485854,1,0.33861438458340093,0
271,3,6,10,0,0,19,19,0,0,0.19537812624394202,0,0.1367646883707594,0
462,4,3,20,0,1,21,14,1,1,0.2893091633890389,1,0.2625164143723272,0
80,2,1,22,0,0,31,57,0,0,0.4019935522906095,0,0.2813954866034266,0
190,2,9,11,1,1,25,43,0,0,0.30853258841549924,2,0.3359728118908495,0
485,2,5,12,1,0,44,53,1,0,0.32574013238022637,1,0.2880180926661584,0
266,1,10,15,1,1,41,20,1,1,0.5173606723416577,3,0.5421524706391604,1
224,1,8,19,0,1,42,74,1,1,0.6396540290388475,3,0.6277578203271932,1
312,2,7,16,0,0,33,48,1,0,0.03524303744415913,2,0.14467012621091138,0
136,4,7,9,1,0,41,3,1,0,0.4201714776946074,2,0.41412003438622513,0
385,1,1,25,0,1,37,65,1,1,0.617142976762554,3,0.6120000837337878,1
215,1,4,19,1,0,49,27,1,0,0.25589134067469366,2,0.2991239384722856,0
305,1,7,20,0,0,11,44,1,0,0.2890567225892047,2,0.32233970581244326,0
134,1,10,17,0,1,36,12,1,1,0.4791097278337324,2,0.45537680948361264,0
280,1,4,25,0,0,26,41,1,0,0.20556828480335054,2,0.26389779936234536,0
340,3,3,21,0,1,48,78,1,1,0.38216398066935053,3,0.44751478646854537,0
480,2,3,21,1,0,28,20,1,0,0.2883354457576639,1,0.26183481203036474,0
154,2,2,10,0,0,32,36,0,0,0.2596382241505406,0,0.18174675690537842,0
254,3,9,17,0,1,14,29,0,0,0.43584205284944566,2,0.42508943699461194,0
303,4,2,23,0,1,37,40,0,0,0.20427528717410337,1,0.20299270102187233,0
287,3,6,21,1,0,21,35,0,0,0.09093497218361202,1,0.12365448052852841,0
331,4,9,6,0,1,43,14,0,0,0.3445050036695708,1,0.30115350256869955,0
119,2,8,9,0,1,14,60,1,1,0.43420645212211384,2,0.42394451648547965,0
446,4,10,18,0,0,12,76,1,1,0.5380020449726417,3,0.5566014314808492,1
59,2,7,16,0,1,50,88,0,0,0.782107438822236,2,0.6674752071755652,1
238,3,3,14,0,1,49,34,0,0,0.13366462565812143,0,0.093565237960685,0
155,1,2,22,1,0,42,88,1,1,0.7123818545086392,3,0.6786672981560474,1
475,4,9,11,0,0,14,65,1,1,0.5901322381987584,2,0.5330925667391309,1
348,3,5,14,0,0,13,51,0,0,0.24536416182415677,1,0.23175491327690972,0
311,1,7,5,0,1,12,88,0,1,0.8056430898282919,1,0.6239501628798043,1
416,4,2,12,0,0,14,47,1,0,0.35830356892045334,2,0.37081249824431733,0
468,2,10,7,0,0,20,2,1,0,0.5817389079271823,1,0.4672172355490276,0
288,1,6,23,0,1,47,13,1,1,0.2597240387483042,2,0.3018068271238129,0
478,2,9,7,0,0,17,22,1,0,0.5700803505519825,1,0.45905624538638773,0
297,4,7,10,1,1,11,32,0,0,0.3777164058928627,2,0.38440148412500386,0
317,1,2,9,1,0,17,17,0,0,0.44452255565246024,0,0.31116578895672214,0
127,3,5,15,1,0,35,22,0,0,0.17649455894286015,1,0.1835461912600021,0
63,3,5,16,0,0,20,38,0,0,0.2788873628532761,1,0.2552211539972933,0
477,1,7,11,1,1,45,20,1,1,0.5114830540629011,2,0.4780381378440307,0
498,1,1,9,0,1,18,44,1,1,0.7285304445352623,1,0.5699713111746836,1
437,4,4,22,1,1,12,43,1,1,0.3798366301373569,2,0.3858856410961498,0
374,1,8,11,0,1,22,25,1,1,0.2504056127054596,1,0.2352839288938217,0
463,2,5,11,0,1,36,60,1,1,0.2215425304146933,1,0.2150797712902853,0
117,4,9,14,0,0,34,70,0,0,0.39148927819283164,3,0.4540424947349821,0
452,2,9,23,0,1,43,42,1,1,0.1981465715684989,2,0.2587026000979492,0
294,4,6,21,1,1,44,21,1,1,0.20407916298710704,3,0.3228554140909749,0
464,2,4,18,0,1,17,48,1,1,0.32369082295986673,1,0.28658357607190665,0
375,2,2,14,1,0,35,70,1,1,0.33754151586336856,3,0.416279061104358,0
300,3,1,16,1,1,28,81,1,1,0.5124138277913226,4,0.5986896794539258,1
264,1,4,20,0,1,30,39,1,1,0.11903772045377237,2,0.20332640431764065,0
452,1,5,19,1,1,21,64,1,1,0.6223629397232027,3,0.6156540578062418,1
113,2,5,15,1,1,43,77,0,1,0.4360827059267398,2,0.42525789414871784,0
155,1,10,7,0,1,21,39,1,1,0.5150336263800052,1,0.4205235384660036,0
439,4,5,22,1,0,23,90,1,1,0.5884733982527562,2,0.5319313787769293,1
50,2,7,17,0,1,43,32,1,1,0.5641082544178868,2,0.5148757780925207,1
462,3,5,25,0,1,45,45,1,1,0.2252426367412026,1,0.2176698457188418,0
491,1,4,10,1,1,37,46,1,1,0.5216635049982066,3,0.5451644534987445,1
404,4,5,20,0,1,45,66,1,1,0.3447944724423152,2,0.3613561307096206,0
477,1,8,25,0,0,36,80,1,1,0.5885442325250467,3,0.5919809627675328,1
405,4,1,5,0,0,13,52,1,0,0.6469998291598898,1,0.5128998804119229,1
485,3,6,14,0,1,30,19,1,1,0.25032807680577185,1,0.2352296537640403,0
164,3,3,21,1,0,32,16,0,0,0.1599988878862687,0,0.11199922152038809,0
398,3,4,14,1,0,26,40,1,0,0.11305762340676995,1,0.13914033638473894,0
305,4,2,10,1,0,31,73,1,1,0.28281020620352915,2,0.3179671443424704,0
438,2,8,18,1,0,22,72,1,1,0.3164351035014723,2,0.3415045724510306,0
169,1,8,7,0,0,41,39,1,0,0.39412071957673633,2,0.3958845037037154,0
493,1,5,6,1,1,14,2,1,1,0.846410687149863,3,0.772487481004904,1
443,2,10,20,1,0,28,69,1,1,0.359874212213416,2,0.3719119485493912,0
169,4,9,23,0,1,36,12,0,0,0.36374605908509805,2,0.3746222413595686,0
438,2,5,7,0,0,12,11,1,0,0.4788705209196432,1,0.3952093646437502,0
475,1,6,18,1,0,38,33,1,0,0.3653475846627642,1,0.3157433092639349,0
277,3,1,23,1,1,40,47,1,1,0.2717151152239352,2,0.3102005806567546,0
302,2,1,21,1,0,25,87,1,1,0.6086890549307993,2,0.5460823384515594,1
190,2,4,8,1,1,12,1,0,0,0.3790008179507034,2,0.3853005725654923,0
335,1,7,17,0,0,45,22,1,0,0.3046221070141958,1,0.27323547490993705,0
466,3,9,17,1,0,30,55,1,0,0.2376030612523311,1,0.22632214287663177,0
177,2,9,8,1,0,25,2,1,0,0.3745828217015954,1,0.32220797519111677,0
62,4,2,24,0,0,39,47,1,0,0.3853992112047384,2,0.38977944784331686,0
373,4,9,15,1,0,38,47,1,0,0.09860994110340349,2,0.18902695877238243,0
175,4,7,7,0,0,13,19,0,0,0.42573371468009524,2,0.41801360027606665,0
219,3,1,8,0,1,33,77,0,1,0.4243851032772059,2,0.4170695722940441,0
52,2,6,24,1,0,31,45,0,0,0.460040775481956,1,0.38202854283736914,0
410,1,6,12,1,0,43,52,1,0,0.21218575132162,2,0.268530025925134,0
464,4,3,11,1,0,49,84,1,1,0.6287487178131538,3,0.6201241024692077,1
328,4,10,14,1,0,23,47,0,0,0.21360851477853282,1,0.20952596034497295,0
258,1,3,17,1,1,11,44,0,0,0.4649194573683394,2,0.44544362015783756,0
447,4,4,17,0,0,17,70,1,1,0.4538772005220727,3,0.49771404036545086,0
357,1,1,19,0,1,10,21,0,0,0.6705321520038203,0,0.4693725064026742,0
59,3,2,5,1,0,44,52,1,0,0.3793609683943734,1,0.32555267787606135,0
117,3,4,21,0,0,39,20,1,0,0.2501252251717154,1,0.23508765762020079,0
363,2,5,11,1,0,19,83,0,0,0.5632400312711947,1,0.4542680218898363,0
475,2,4,14,0,0,26,48,1,0,0.20990523596992328,2,0.2669336651789463,0
110,2,6,10,0,0,21,90,1,1,0.5695102561093938,3,0.5786571792765756,1
203,3,4,24,1,1,47,20,0,0,0.23451762716383984,1,0.22416233901468788,0
224,2,4,17,0,1,27,50,0,0,0.11235478036070756,0,0.07864834625249528,0
239,3,4,20,0,0,24,15,0,0,0.1531410048940961,0,0.10719870342586726,0
111,2,6,9,1,0,17,81,1,1,0.43735764662661125,2,0.4261503526386278,0
284,3,3,6,1,1,17,16,0,0,0.3973546846109077,2,0.3981482792276354,0
218,1,5,5,0,0,28,30,1,0,0.34188812425181747,1,0.2993216869762722,0
212,4,10,12,0,1,19,18,1,1,0.3949091638917739,1,0.3364364147242417,0
321,2,8,18,0,0,28,66,0,0,0.2383220888798936,2,0.28682546221592553,0
119,3,1,19,1,1,24,83,1,1,0.6744639554544284,3,0.6521247688180998,1
208,3,9,20,0,1,21,44,1,1,0.2830997346474333,2,0.31816981425320334,0
178,4,6,16,1,0,15,29,0,0,0.19346281489448947,0,0.13542397042614263,0
376,3,6,20,0,0,32,26,1,0,0.10881033220763259,1,0.1361672325453428,0
98,2,1,16,0,0,43,15,0,0,0.33111188045674056,1,0.2917783163197184,0
72,1,10,22,0,0,32,44,1,0,0.5822995710716066,2,0.5276096997501245,1
458,3,2,8,0,1,38,82,1,1,0.7107696429985695,3,0.6775387500989987,1
397,1,10,11,0,1,40,13,0,0,0.39406849977121483,0,0.27584794983985034,0
276,2,8,10,0,1,24,18,1,1,0.13641057938745516,2,0.2154874055712186,0
304,3,6,18,0,1,13,64,0,1,0.31745772284081886,2,0.3422204059885732,0
434,2,6,19,1,0,49,37,1,0,0.12912662983202994,2,0.21038864088242093,0
302,4,8,9,1,1,23,11,0,0,0.30378431225241165,2,0.33264901857668816,0
479,2,5,19,0,1,30,73,1,1,0.4178065104026977,2,0.41246455728188836,0
459,4,3,10,0,1,35,37,1,1,0.2787398255559974,2,0.3151178778891982,0
407,4,6,11,1,1,44,44,1,1,0.25622475378797416,3,0.3593573276515819,0
138,4,4,18,0,1,36,82,1,1,0.5766357921328369,2,0.5236450544929858,1
227,2,9,7,1,1,31,44,0,0,0.41297331032081586,3,0.4690813172245711,0
411,1,4,24,0,1,23,50,1,1,0.26711452208884723,2,0.30698016546219303,0
364,4,3,10,0,1,13,73,1,1,0.48014276329282146,2,0.456099934304975,0
67,4,10,6,0,1,20,56,1,1,0.559994862231439,1,0.45199640356200727,0
133,4,4,17,1,0,26,74,1,1,0.4166368146857129,2,0.411645770279999,0
497,3,6,13,1,1,39,33,1,1,0.30738397413317886,2,0.3351687818932252,0
227,4,8,8,0,1,32,54,1,1,0.32103659792575856,2,0.34472561854803097,0
176,1,2,18,1,0,10,26,0,0,0.40265755870475006,0,0.281860291093325,0
151,2,4,8,0,0,40,71,1,1,0.35603036877397265,2,0.36922125814178086,0
345,2,2,8,0,1,45,73,0,1,0.4239800469756275,2,0.41678603288293925,0
82,4,5,5,1,1,14,69,1,1,0.6843982795296629,4,0.719078795670764,1
254,2,2,25,1,1,43,57,0,0,0.3051237921510296,1,0.2735866545057207,0
297,4,10,24,1,0,34,59,1,0,0.4451496751824112,1,0.3716047726276878,0
458,2,3,19,0,0,47,66,1,1,0.4234497134042856,3,0.4764147993829999,0
75,1,5,22,0,0,18,74,1,1,0.624234594224947,2,0.5569642159574628,1
230,2,7,22,0,0,48,26,0,0,0.17891700015752088,1,0.18524190011026462,0
248,4,9,12,0,1,20,31,0,0,0.4120329971569613,1,0.34842309800987287,0
436,1,3,22,0,0,48,58,1,0,0.40264945356169435,2,0.401854617493186,0
168,3,7,23,0,1,23,29,1,1,0.3421188905029331,1,0.29948322335205313,0
402,3,10,8,0,1,27,29,1,1,0.23650276685023153,1,0.22555193679516206,0
91,4,5,8,0,1,19,21,1,1,0.32118590160946725,2,0.3448301311266271,0
262,1,10,13,0,0,13,12,0,0,0.612112147321791,2,0.5484785031252537,1
397,2,1,17,0,1,18,31,1,1,0.32442742560926785,2,0.34709919792648747,0
318,3,7,14,0,0,47,7,1,0,0.21907810699074204,1,0.21335467489351942,0
486,4,1,7,0,1,41,56,1,1,0.6384272332985881,1,0.5068990633090116,1
300,3,8,22,1,1,27,56,1,1,0.22811781100629835,3,0.3396824677044088,0
63,3,1,21,1,0,24,0,1,0,0.506093758640574,2,0.4742656310484018,0
148,2,3,22,1,0,42,51,1,0,0.16357335536808848,1,0.17450134875766193,0
396,1,7,23,0,1,15,34,1,1,0.3215277043341941,2,0.3450693930339358,0
462,1,4,6,1,1,49,54,1,1,0.6411380149663376,3,0.6287966104764362,1
404,4,2,16,0,0,47,54,1,0,0.19401691294707646,2,0.2558118390629535,0
60,3,6,16,1,1,12,2,1,1,0.49115618788974236,2,0.4638093315228196,0
490,4,5,15,1,1,47,60,1,1,0.36991545548537763,2,0.3789408188397643,0
398,2,7,21,1,0,49,34,0,0,0.1978527166729367,1,0.19849690167105566,0
